SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
1,Round 1,Malaviya National Institute of Technology Jaipur,Structural Engineering,G1,EWS,482,474
2,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,G1,OBC-NCL,484,436
3,Round 1,Maulana Azad National Institute of Technology Bhopal,Bioinformatics,G1,OBC-NCL,435,364
4,Round 1,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,G1,SC,335,312
5,Round 1,Maulana Azad National Institute of Technology Bhopal,Geoinformatics & Its Applications,G1,EWS,349,349
6,Round 1,Maulana Azad National Institute of Technology Bhopal,Integrated Power Systems,G1,OPEN,402,376
7,Round 1,Maulana Azad National Institute of Technology Bhopal,Nanotechnology,G1,OBC-NCL,393,367
8,Round 1,Maulana Azad National Institute of Technology Bhopal,Thermal Engineering,G1,OBC-NCL,379,334
9,Round 1,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,G1,SC,408,364
10,Round 1,Maulana Azad National Institute of Technology Bhopal,Water Resources Engineering & Management,G1,OBC-NCL,352,341
11,Round 1,Motilal Nehru National Institute of Technology Allahabad,Biomedical Engineering,G1,OPEN,424,355
12,Round 1,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,G1,OBC-NCL,439,420
13,Round 1,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,G1,OBC-NCL,410,388
14,Round 1,Motilal Nehru National Institute of Technology Allahabad,Geoinformatics,G1,EWS,431,371
15,Round 1,Motilal Nehru National Institute of Technology Allahabad,Engineering Mechanics and Design,G1,OBC-NCL,388,356
16,Round 1,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,G1,OBC-NCL,446,429
17,Round 1,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,G1,EWS,371,359
18,Round 1,Motilal Nehru National Institute of Technology Allahabad,Power System,G1,OPEN,569,415
19,Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Aided Design & Manufacturing,G1,EWS,339,339
20,Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,G1,OBC-NCL,675,628
,,,,,,,
1,Round 1,National Institute of Technology Agartala,Artificial Intelligence,G1,OBC-NCL,478,443
2,Round 1,National Institute of Technology Agartala,Power Electronics & Drives,G1,OBC-NCL,350,335
3,Round 1,National Institute of Technology Agartala,Transportation Engineering,G1,SC,299,289
4,Round 1,National Institute of Technology Calicut,Energy Engineering & Management,G1,OBC-NCL,355,339
5,Round 1,National Institute of Technology Calicut,Geotechnical Engineering,G1,ST,271,271
6,Round 1,National Institute of Technology Calicut,Industrial Power & Automation,G1,ST,278,257
7,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G1,OBC-NCL,450,437
8,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G2,EWS,426,426
9,Round 1,National Institute of Technology Calicut,Microelectronics & VLSI Design,G1,ST,365,365
10,Round 1,National Institute of Technology Calicut,Environment Engineering,G1,OBC-NCL,409,399
11,Round 1,National Institute of Technology Calicut,Telecommunication,G1,OBC-NCL,463,449
12,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,G1,OBC-NCL,444,434
13,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,G1,SC,370,350
14,Round 1,National Institute of Technology Delhi,Power Electronics & Drives,G1,OBC-NCL,429,420
15,Round 1,National Institute of Technology Durgapur,Biotechnology,G1,OBC-NCL,430,386
16,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,G1,OPEN,456,379
17,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,G1,SC,395,393
18,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Geotechnical & Geo-environmental Engineering,G1,SC,297,275
19,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Structural and Construction Engineering,G1,OPEN,454,379
20,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,G1,OBC-NCL,530,514
,,,,,,,
1,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G1,ST,281,281
2,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G2,OPEN,497,469
3,Round 1,Malaviya National Institute of Technology Jaipur,Production Engineering,G1,SC,285,285
4,Round 1,Malaviya National Institute of Technology Jaipur,Thermal Engineering,G1,OPEN,497,406
5,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,G1,OPEN,716,653
6,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G2,OBC-NCL,519,514
7,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G2,EWS,521,521
8,Round 1,Maulana Azad National Institute of Technology Bhopal,Communication Systems,G1,OBC-NCL,405,380
9,Round 1,Maulana Azad National Institute of Technology Bhopal,Communication Systems,G1,OPEN,439,410
10,Round 1,Maulana Azad National Institute of Technology Bhopal,Geotechnical Engineering,G1,EWS,332,324
11,Round 1,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,G1,OBC-NCL,474,449
12,Round 1,Maulana Azad National Institute of Technology Bhopal,Computer Networking,G1,EWS,519,489
13,Round 1,Motilal Nehru National Institute of Technology Allahabad,Biomedical Engineering,G2,EWS,391,391
14,Round 1,Motilal Nehru National Institute of Technology Allahabad,Fluids Engineering,G1,SC,328,275
15,Round 1,Motilal Nehru National Institute of Technology Allahabad,Material Science & Engineering,G1,SC,261,249
16,Round 1,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,G1,SC,414,390
17,Round 1,National Institute of Technology Agartala,Automotive Engineering,G1,ST,236,236
18,Round 1,National Institute of Technology Agartala,Environmental Engineering,G1,SC,279,260
19,Round 1,National Institute of Technology Agartala,Hydro Informatics Engineering,G1,SC,253,253
20,Round 1,National Institute of Technology Agartala,Instrumentation Engineering,G1,OPEN,360,350
,,,,,,,
1,Round 1,National Institute of Technology Agartala,Transportation Engineering,G1,ST,347,347
2,Round 1,National Institute of Technology Calicut,M.Plan. (Urban Planning),G1,EWS,377,377
3,Round 1,National Institute of Technology Calicut,Electronics Design & Technology,G1,EWS,534,529
4,Round 1,National Institute of Technology Calicut,High Voltage Engineering,G1,SC,328,328
5,Round 1,National Institute of Technology Calicut,Machine Design,G1,EWS,477,453
6,Round 1,National Institute of Technology Calicut,Manufacturing Technology,G1,ST,314,245
7,Round 1,National Institute of Technology Calicut,Power Electronics,G1,SC,389,358
8,Round 1,National Institute of Technology Calicut,Traffic & Transportation Planning,G1,OBC-NCL,443,440
9,Round 1,National Institute of Technology Calicut,Computer Science & Engineering,G1,EWS,679,664
10,Round 1,National Institute of Technology Delhi,Computer Science & Engineering,G1,EWS,588,588
11,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),G1,ST,305,305
12,Round 1,National Institute of Technology Durgapur,Machine Design,G1,ST,249,249
13,Round 1,National Institute of Technology Durgapur,Computer Science & Engineering,G1,ST,342,295
14,Round 1,National Institute of Technology Durgapur,Electrical Engineering (Instrumentation and Control),G1,OPEN,409,398
15,Round 1,National Institute of Technology Goa,Computer Science & Engineering,G1,SC,404,371
16,Round 1,National Institute of Technology Hamirpur,Civil Engineering (Transportation),G1,ST,264,264
17,Round 1,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),G1,ST,246,246
18,Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,G1,EWS,519,504
19,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,G1,EWS,414,409
20,Round 1,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,G1,OPEN,615,491
,,,,,,,
1,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G1,ST,363,363
2,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Chemical Engineering,G1,EWS,324,324
3,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,G1,OBC-NCL,359,343
4,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,G1,ST,251,250
5,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Electric Vehicle Design,G1,ST,253,253
6,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,G1,OPEN-PwD,255,255
7,Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,G1,OPEN,561,477
8,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G2,OBC-NCL,420,420
9,Round 1,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,G1,EWS,433,429
10,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems,G1,SC,332,314
11,Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,G1,OBC-NCL,405,377
12,Round 1,Malaviya National Institute of Technology Jaipur,Structural Engineering,G1,SC,462,416
13,Round 1,Malaviya National Institute of Technology Jaipur,Structural Engineering,G1,ST,409,409
14,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,G2,OBC-NCL,429,388
15,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,G1,OBC-NCL,643,592
16,Round 1,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,G1,OBC-NCL,533,481
17,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G2,OPEN,588,575
18,Round 1,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,G1,EWS,347,335
19,Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Engineering & Management,G1,SC,306,286
20,Round 1,Maulana Azad National Institute of Technology Bhopal,Nanotechnology,G1,SC,300,284
,,,,,,,
1,Round 1,Maulana Azad National Institute of Technology Bhopal,Renewable Energy,G1,SC,343,337
2,Round 1,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,G1,OBC-NCL,405,374
3,Round 1,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,G1,SC,335,310
4,Round 1,Motilal Nehru National Institute of Technology Allahabad,Biomedical Engineering,G1,ST,240,240
5,Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Aided Design & Manufacturing,G1,OBC-NCL,326,318
6,Round 1,National Institute of Technology Agartala,Chemical Engineering,G1,OPEN,411,361
7,Round 1,National Institute of Technology Agartala,Geotechnical Engineering,G1,SC,278,272
8,Round 1,National Institute of Technology Agartala,Geotechnical Engineering,G1,ST,246,246
9,Round 1,National Institute of Technology Agartala,Instrumentation Engineering,G1,OBC-NCL,325,315
10,Round 1,National Institute of Technology Agartala,Power System Engineering,G1,SC,292,276
11,Round 1,National Institute of Technology Agartala,Seismic Science and Engineering,G1,SC,255,255
12,Round 1,National Institute of Technology Agartala,VLSI Design,G1,SC,315,305
13,Round 1,National Institute of Technology Calicut,M.Plan. (Urban Planning),G1,OPEN,679,614
14,Round 1,National Institute of Technology Calicut,Electronics Design & Technology,G1,OPEN,588,563
15,Round 1,National Institute of Technology Calicut,Industrial Power & Automation,G1,OPEN,494,424
16,Round 1,National Institute of Technology Calicut,Microelectronics & VLSI Design,G1,OPEN,643,623
17,Round 1,National Institute of Technology Calicut,Environment Engineering,G1,EWS,399,399
18,Round 1,National Institute of Technology Calicut,Water Resource Engineering,G1,SC,315,311
19,Round 1,National Institute of Technology Delhi,Civil Engineering,G1,ST,351,351
20,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,G1,EWS,414,414
,,,,,,,
1,Round 1,National Institute of Technology Delhi,Computer Science & Engineering,G1,OPEN-PwD,349,349
2,Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,G1,EWS,318,318
3,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,G1,OBC-NCL,351,341
4,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,EWS,519,514
5,Round 1,National Institute of Technology Durgapur,Power System,G1,SC,332,319
6,Round 1,National Institute of Technology Goa,Power Electronics & Power Systems,G1,ST,284,271
7,Round 1,National Institute of Technology Goa,Computer Science & Engineering,G1,ST,353,353
8,Round 1,National Institute of Technology Hamirpur,Civil Engineering (Water Resources),G1,SC,270,266
9,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,G1,SC,266,237
10,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Renewable Energy,G1,EWS,330,330
11,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,G1,ST,306,306
12,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,G1,SC,355,300
13,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Electric Vehicle Design,G1,OPEN,511,423
14,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),G1,OPEN,555,537
15,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,G1,SC,426,407
16,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,G1,OBC-NCL,610,580
17,Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,G1,SC,439,329
18,Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,G2,OBC-NCL,481,469
19,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G1,EWS,501,501
20,Round 1,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,G1,SC,407,332
,,,,,,,
1,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,G1,SC,471,394
2,Round 1,Malaviya National Institute of Technology Jaipur,Wireless & Optical Communication,G1,EWS,414,395
3,Round 1,Malaviya National Institute of Technology Jaipur,Wireless & Optical Communication,G1,ST,251,251
4,Round 1,Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,G1,SC,251,247
5,Round 1,Maulana Azad National Institute of Technology Bhopal,Housing,G1,OBC-NCL,337,337
6,Round 1,Maulana Azad National Institute of Technology Bhopal,Integrated Power Systems,G1,OBC-NCL,371,358
7,Round 1,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,G1,EWS,396,343
