SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
20,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Environment),Group 1,EWS,398,350
,,,,,,,
1,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Environment),Group 1,OPEN,485,407
2,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Environment),Group 1,SC,299,285
3,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Environment),Group 1,ST,252,252
4,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Geotechnical),Group 1,OBC,393,361
5,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Geotechnical),Group 1,EWS,393,321
6,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Geotechnical),Group 1,OPEN,474,442
7,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Geotechnical),Group 1,SC,304,289
8,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Geotechnical),Group 1,ST,276,276
9,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Structures),Group 1,OBC,439,414
10,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Structures),Group 1,EWS,428,422
11,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Structures),Group 1,OPEN,565,463
12,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Structures),Group 1,SC,335,293
13,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Structures),Group 1,ST,339,339
14,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,OBC,417,350
15,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,OPEN,526,445
16,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,SC,379,279
17,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,OBC,424,397
18,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,EWS,488,467
19,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,OPEN,550,504
20,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,SC,370,316
,,,,,,,
1,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,ST,304,304
2,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OBC,446,406
3,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,EWS,468,468
4,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OPEN,608,508
5,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,SC,375,323
6,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,ST,266,266
7,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Condition Monitoring of Power Apparatus),Group 1,OPEN,392,354
8,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Condition Monitoring of Power Apparatus),Group 1,SC,271,237
9,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Power System),Group 1,OBC,377,335
10,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Power System),Group 1,OPEN,562,403
11,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Power System),Group 1,SC,373,316
12,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Power System),Group 1,ST,217,217
13,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,OBC,359,315
14,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,OPEN,460,375
15,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,SC,238,237
16,Round 3,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,OBC,745,680
17,Round 3,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,EWS,735,696
18,Round 3,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,OPEN,793,747
19,Round 3,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,SC,625,488
20,Round 3,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,ST,398,354
,,,,,,,
1,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,OBC,365,365
2,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,EWS,398,398
3,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,OPEN,495,487
4,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,SC,247,247
5,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 2,OBC,365,345
6,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 2,EWS,341,341
7,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 2,OPEN,487,471
8,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 2,SC,227,223
9,Round 3,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OBC,584,519
10,Round 3,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,EWS,513,493
11,Round 3,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OPEN,666,587
12,Round 3,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OPEN-PwD,249,249
13,Round 3,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,SC,440,389
14,Round 3,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,ST,382,321
15,Round 3,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OBC,580,538
16,Round 3,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OBC-PwD,267,267
17,Round 3,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,EWS,583,551
18,Round 3,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OPEN,650,593
19,Round 3,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,SC,397,360
20,Round 3,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,ST,263,250
,,,,,,,
1,Round 3,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,OBC,458,418
2,Round 3,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,EWS,435,414
3,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Materials Engineering,Group 1,SC,243,243
4,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah","Power Electronics, Machines and Drives",Group 1,OBC,521,434
5,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah","Power Electronics, Machines and Drives",Group 1,EWS,483,483
6,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah","Power Electronics, Machines and Drives",Group 1,OPEN,570,543
7,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah","Power Electronics, Machines and Drives",Group 1,SC,307,290
8,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah","Power Electronics, Machines and Drives",Group 1,ST,471,471
9,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Power & Energy Systems,Group 1,OBC,486,400
10,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Power & Energy Systems,Group 1,OPEN,558,502
11,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Power & Energy Systems,Group 1,SC,347,347
12,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Renewable Energy Science and Technology,Group 1,OBC,384,316
13,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Renewable Energy Science and Technology,Group 1,OPEN,471,419
14,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Renewable Energy Science and Technology,Group 1,SC,282,248
15,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Safety and Occupational Health Engineering,Group 1,OBC,415,415
16,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Safety and Occupational Health Engineering,Group 1,OPEN,467,430
17,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Safety and Occupational Health Engineering,Group 1,SC,290,290
18,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mechanics of Solids,Group 1,OBC,325,325
19,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mechanics of Solids,Group 1,EWS,371,346
20,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mechanics of Solids,Group 1,OPEN,499,429
,,,,,,,
1,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mechanics of Solids,Group 1,SC,303,258
2,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Structural Engineering,Group 1,OBC,519,465
3,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Structural Engineering,Group 1,EWS,488,458
4,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Structural Engineering,Group 1,OPEN,573,524
5,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Structural Engineering,Group 1,SC,399,364
6,Round 3,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,SC,491,450
7,Round 3,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,ST,326,308
8,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,OBC,697,651
9,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,OPEN,731,724
10,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,SC,382,382
11,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,ST,272,272
12,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 2,OBC,649,649
13,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 2,EWS,667,667
14,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 2,OPEN,720,720
15,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,OBC,648,648
16,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,EWS,662,662
17,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,OPEN,732,717
18,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,SC,403,378
19,Round 3,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,Group 1,OBC,514,426
20,Round 3,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,Group 1,EWS,484,374
,,,,,,,
1,Round 3,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,Group 1,OPEN,591,533
2,Round 3,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,Group 1,SC,292,241
3,Round 3,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,OBC,428,386
4,Round 3,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,EWS,400,378
5,Round 3,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,OPEN,561,470
6,Round 3,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,SC,341,274
7,Round 3,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,ST,257,257
8,Round 3,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,OBC,617,583
9,Round 3,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,EWS,590,584
10,Round 3,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,OPEN,678,642
11,Round 3,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,SC,372,368
12,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,OBC,640,621
13,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,EWS,642,642
14,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,OPEN,693,671
15,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,SC,388,350
16,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,ST,488,488
17,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 2,OBC,522,507
18,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 2,EWS,547,483
19,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 2,OPEN,612,551
20,Round 3,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 2,SC,347,320
,,,,,,,
1,Round 3,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,OBC,490,475
2,Round 3,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,OBC-PwD,231,231
